4344	PSG5_HUMAN	Q15238	PSG5	Pregnancy-specific beta-1-glycoprotein 5 (PS-beta-G-5) (PSBG-5) (Pregnancy-specific glycoprotein 5) (Fetal liver non-specific cross-reactive antigen 3) (FL-NCA-3)	Homo sapiens (Human)
4345	CP26C_HUMAN	Q6V0L0	CYP26C1	Cytochrome P450 26C1 (EC 1.14.-.-)	Homo sapiens (Human)
4346	S12A3_HUMAN	P55017	SLC12A3 NCC TSC	Solute carrier family 12 member 3 (Na-Cl cotransporter) (NCC) (Na-Cl symporter) (Thiazide-sensitive sodium-chloride cotransporter)	Homo sapiens (Human)
4347	CCG1_HUMAN	Q06432	CACNG1 CACNLG	"Voltage-dependent calcium channel gamma-1 subunit (Dihydropyridine-sensitive L-type, skeletal muscle calcium channel subunit gamma)"	Homo sapiens (Human)
4348	NRAM_I79A0	P06818	NA	Neuraminidase (EC 3.2.1.18)	Influenza A virus (strain A/Bangkok/1/1979 H3N2)
4349	NRAM_INBBE	P27907	NA	Neuraminidase (EC 3.2.1.18)	Influenza B virus (strain B/Beijing/1/1987)
4350	CAC1S_HUMAN	Q13698	CACNA1S CACH1 CACN1 CACNL1A3	"Voltage-dependent L-type calcium channel subunit alpha-1S (Calcium channel, L type, alpha-1 polypeptide, isoform 3, skeletal muscle) (Voltage-gated calcium channel subunit alpha Cav1.1)"	Homo sapiens (Human)
4351	CAC1F_HUMAN	O60840	CACNA1F CACNAF1	Voltage-dependent L-type calcium channel subunit alpha-1F (Voltage-gated calcium channel subunit alpha Cav1.4)	Homo sapiens (Human)
4352	RPOA_ECOLI	P0A7Z4	rpoA pez phs sez b3295 JW3257	DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha)	Escherichia coli (strain K12)
4353	RPOC_ECOLI	P0A8T7	rpoC tabB b3988 JW3951	DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')	Escherichia coli (strain K12)
4354	CP2AD_HUMAN	Q16696	CYP2A13	Cytochrome P450 2A13 (EC 1.14.14.1) (CYPIIA13)	Homo sapiens (Human)
4355	TBA1A_HUMAN	Q71U36	TUBA1A TUBA3	Tubulin alpha-1A chain (Alpha-tubulin 3) (Tubulin B-alpha-1) (Tubulin alpha-3 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]	Homo sapiens (Human)
4356	GBRR3_HUMAN	A8MPY1	GABRR3	Gamma-aminobutyric acid receptor subunit rho-3 (GABA(A) receptor subunit rho-3) (GABA(C) receptor)	Homo sapiens (Human)
4357	CP4B1_HUMAN	P13584	CYP4B1	Cytochrome P450 4B1 (EC 1.14.14.1) (CYPIVB1) (Cytochrome P450-HP)	Homo sapiens (Human)
4358	NCPR_HUMAN	P16435	POR CYPOR	NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)	Homo sapiens (Human)
4359	MRP6_HUMAN	O95255	ABCC6 ARA MRP6	Multidrug resistance-associated protein 6 (ATP-binding cassette sub-family C member 6) (Anthracycline resistance-associated protein) (Multi-specific organic anion transporter E) (MOAT-E)	Homo sapiens (Human)
4360	FRDA_ECOLI	P00363	frdA b4154 JW4115	Fumarate reductase flavoprotein subunit (EC 1.3.5.4)	Escherichia coli (strain K12)
4361	TRDMT_HUMAN	O14717	TRDMT1 DNMT2	tRNA (cytosine(38)-C(5))-methyltransferase (EC 2.1.1.204) (DNA (cytosine-5)-methyltransferase-like protein 2) (Dnmt2) (DNA methyltransferase homolog HsaIIP) (DNA MTase homolog HsaIIP) (M.HsaIIP) (PuMet)	Homo sapiens (Human)
4362	PBP2_STRR6	P0A3M6	penA pbp2b spr1517	Penicillin-binding protein 2B	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
4363	UD18_HUMAN	Q9HAW9	UGT1A8 GNT1 UGT1	UDP-glucuronosyltransferase 1-8 (UDPGT 1-8) (UGT1*8) (UGT1-08) (UGT1.8) (EC 2.4.1.17) (UDP-glucuronosyltransferase 1-H) (UGT-1H) (UGT1H) (UDP-glucuronosyltransferase 1A8)	Homo sapiens (Human)
4364	AQP1_HUMAN	P29972	AQP1 CHIP28	Aquaporin-1 (AQP-1) (Aquaporin-CHIP) (Urine water channel) (Water channel protein for red blood cells and kidney proximal tubule)	Homo sapiens (Human)
4365	PBPA_CLOPE	Q8XJ01	pbpA CPE1962	Penicillin-binding protein 1A (PBP1) [Includes: Penicillin-insensitive transglycosylase (EC 2.4.1.129) (Peptidoglycan TGase); Penicillin-sensitive transpeptidase (EC 3.4.16.4) (DD-transpeptidase)]	Clostridium perfringens (strain 13 / Type A)
4366	CZCO_GEOKA	Q5L2G3	GK0582	Uncharacterized oxidoreductase CzcO-like (EC 1.-.-.-)	Geobacillus kaustophilus (strain HTA426)
4367	ACH5_CAEEL	Q23022	unc-38 F21F3.5	Acetylcholine receptor subunit alpha-type unc-38 (Uncoordinated protein 38)	Caenorhabditis elegans
4368	ACH6_CAEEL	Q9N587	unc-63 lev-7 Y110A7A.3	Acetylcholine receptor subunit alpha-type unc-63 (Levamisole-resistant protein 7) (Uncoordinated protein 63)	Caenorhabditis elegans
4369	ACH7_CAEEL	Q27218	lev-1 F09E8.7	Acetylcholine receptor subunit beta-type lev-1 (Levamisole-resistant protein 1)	Caenorhabditis elegans
4370	ACH2_CAEEL	P48181	unc-29 T08G11.5	Acetylcholine receptor subunit beta-type unc-29 (Uncoordinated protein 29)	Caenorhabditis elegans
4371	ABCA5_HUMAN	Q8WWZ7	ABCA5 KIAA1888	ATP-binding cassette sub-family A member 5	Homo sapiens (Human)
4372	AAKB2_HUMAN	O43741	PRKAB2	5'-AMP-activated protein kinase subunit beta-2 (AMPK subunit beta-2)	Homo sapiens (Human)
4373	AAKG2_HUMAN	Q9UGJ0	PRKAG2	5'-AMP-activated protein kinase subunit gamma-2 (AMPK gamma2) (AMPK subunit gamma-2) (H91620p)	Homo sapiens (Human)
4374	AAKG3_HUMAN	Q9UGI9	PRKAG3 AMPKG3	5'-AMP-activated protein kinase subunit gamma-3 (AMPK gamma3) (AMPK subunit gamma-3)	Homo sapiens (Human)
4375	NFKB2_HUMAN	Q00653	NFKB2 LYT10	Nuclear factor NF-kappa-B p100 subunit (DNA-binding factor KBF2) (H2TF1) (Lymphocyte translocation chromosome 10 protein) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2) (Oncogene Lyt-10) (Lyt10) [Cleaved into: Nuclear factor NF-kappa-B p52 subunit]	Homo sapiens (Human)
4376	COPT1_HUMAN	O15431	SLC31A1 COPT1 CTR1	High affinity copper uptake protein 1 (Copper transporter 1) (hCTR1) (Solute carrier family 31 member 1)	Homo sapiens (Human)
4377	COPT2_HUMAN	O15432	SLC31A2 COPT2 CTR2	Probable low affinity copper uptake protein 2 (Copper transporter 2) (hCTR2) (Solute carrier family 31 member 2)	Homo sapiens (Human)
4378	GSTT1_HUMAN	P30711	GSTT1	Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1) (Glutathione transferase T1-1)	Homo sapiens (Human)
4379	MT1A_HUMAN	P04731	MT1A MT1S	Metallothionein-1A (MT-1A) (Metallothionein-IA) (MT-IA)	Homo sapiens (Human)
4380	MT2_HUMAN	P02795	MT2A CES1 MT2	Metallothionein-2 (MT-2) (Metallothionein-2A) (Metallothionein-II) (MT-II)	Homo sapiens (Human)
4381	ATP7A_HUMAN	Q04656	ATP7A MC1 MNK	Copper-transporting ATPase 1 (EC 3.6.3.54) (Copper pump 1) (Menkes disease-associated protein)	Homo sapiens (Human)
4382	ATP7B_HUMAN	P35670	ATP7B PWD WC1 WND	Copper-transporting ATPase 2 (EC 3.6.3.54) (Copper pump 2) (Wilson disease-associated protein) [Cleaved into: WND/140 kDa]	Homo sapiens (Human)
4383	UD13_HUMAN	P35503	UGT1A3 GNT1 UGT1	UDP-glucuronosyltransferase 1-3 (UDPGT 1-3) (UGT1*3) (UGT1-03) (UGT1.3) (EC 2.4.1.17) (UDP-glucuronosyltransferase 1-C) (UGT-1C) (UGT1C) (UDP-glucuronosyltransferase 1A3)	Homo sapiens (Human)
4384	UDB15_HUMAN	P54855	UGT2B15 UGT2B8	UDP-glucuronosyltransferase 2B15 (UDPGT 2B15) (EC 2.4.1.17) (HLUG4) (UDP-glucuronosyltransferase 2B8) (UDPGT 2B8) (UDPGTh-3)	Homo sapiens (Human)
4385	ABCG5_HUMAN	Q9H222	ABCG5	ATP-binding cassette sub-family G member 5 (Sterolin-1)	Homo sapiens (Human)
4386	ABCG8_HUMAN	Q9H221	ABCG8	ATP-binding cassette sub-family G member 8 (Sterolin-2)	Homo sapiens (Human)
4387	PON3_HUMAN	Q15166	PON3	Serum paraoxonase/lactonase 3 (EC 3.1.1.2) (EC 3.1.1.81) (EC 3.1.8.1)	Homo sapiens (Human)
4388	MGST2_HUMAN	Q99735	MGST2 GST2	Microsomal glutathione S-transferase 2 (Microsomal GST-2) (EC 2.5.1.18) (Microsomal GST-II)	Homo sapiens (Human)
4389	IL3_HUMAN	P08700	IL3	Interleukin-3 (IL-3) (Hematopoietic growth factor) (Mast cell growth factor) (MCGF) (Multipotential colony-stimulating factor) (P-cell-stimulating factor)	Homo sapiens (Human)
4390	S10AC_HUMAN	P80511	S100A12	Protein S100-A12 (CGRP) (Calcium-binding protein in amniotic fluid 1) (CAAF1) (Calgranulin-C) (CAGC) (Extracellular newly identified RAGE-binding protein) (EN-RAGE) (Migration inhibitory factor-related protein 6) (MRP-6) (p6) (Neutrophil S100 protein) (S100 calcium-binding protein A12) [Cleaved into: Calcitermin]	Homo sapiens (Human)
4391	S10AD_HUMAN	Q99584	S100A13	Protein S100-A13 (S100 calcium-binding protein A13)	Homo sapiens (Human)
4392	UD2B4_HUMAN	P06133	UGT2B4 UGT2B11	UDP-glucuronosyltransferase 2B4 (UDPGT 2B4) (EC 2.4.1.17) (HLUG25) (Hyodeoxycholic acid-specific UDPGT) (UDPGTh-1)	Homo sapiens (Human)
4393	TRBM_HUMAN	P07204	THBD THRM	Thrombomodulin (TM) (Fetomodulin) (CD antigen CD141)	Homo sapiens (Human)
4394	SO3A1_HUMAN	Q9UIG8	SLCO3A1 OATP3A1 OATPD SLC21A11	Solute carrier organic anion transporter family member 3A1 (OATP3A1) (Organic anion transporter polypeptide-related protein 3) (OATP-RP3) (OATPRP3) (Organic anion-transporting polypeptide D) (OATP-D) (PGE1 transporter) (Sodium-independent organic anion transporter D) (Solute carrier family 21 member 11)	Homo sapiens (Human)
4395	SO2A1_HUMAN	Q92959	SLCO2A1 OATP2A1 SLC21A2	Solute carrier organic anion transporter family member 2A1 (Prostaglandin transporter) (PGT) (Solute carrier family 21 member 2)	Homo sapiens (Human)
4396	ACH10_HUMAN	Q9GZZ6	CHRNA10 NACHRA10	Neuronal acetylcholine receptor subunit alpha-10 (Nicotinic acetylcholine receptor subunit alpha-10) (NACHR alpha-10)	Homo sapiens (Human)
4397	CALM1_HUMAN	P0DP23	CALM1 CALM CAM CAM1	Calmodulin-1	Homo sapiens (Human)
4398	PLCL1_HUMAN	Q15111	PLCL1	Inactive phospholipase C-like protein 1 (PLC-L1) (Phospholipase C-deleted in lung carcinoma) (Phospholipase C-related but catalytically inactive protein) (PRIP)	Homo sapiens (Human)
4399	HNMT_HUMAN	P50135	HNMT	Histamine N-methyltransferase (HMT) (EC 2.1.1.8)	Homo sapiens (Human)
4400	CYB_PLAFA	Q02768	MT-CYB COB CYTB MTCYB	Cytochrome b (Complex III subunit 3) (Complex III subunit III) (Cytochrome b-c1 complex subunit 3) (Ubiquinol-cytochrome-c reductase complex cytochrome b subunit)	Plasmodium falciparum
4401	ATP4A_HUMAN	P20648	ATP4A	Potassium-transporting ATPase alpha chain 1 (EC 3.6.3.10) (Gastric H(+)/K(+) ATPase subunit alpha) (Proton pump)	Homo sapiens (Human)
4402	CP51_CANAL	P10613	ERG11 CYP51 ERG16 CAALFM_C500660CA CaO19.922	Lanosterol 14-alpha demethylase (EC 1.14.13.70) (CYPLI) (Cytochrome P450 51) (Cytochrome P450-14DM) (Cytochrome P450-LIA1) (Sterol 14-alpha demethylase)	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)
4403	AT2C1_HUMAN	P98194	ATP2C1 KIAA1347 PMR1L HUSSY-28	Calcium-transporting ATPase type 2C member 1 (ATPase 2C1) (EC 3.6.3.8) (ATP-dependent Ca(2+) pump PMR1)	Homo sapiens (Human)
4404	ATPD_HUMAN	P30049	ATP5D	"ATP synthase subunit delta, mitochondrial (F-ATPase delta subunit)"	Homo sapiens (Human)
4405	STMN4_HUMAN	Q9H169	STMN4	Stathmin-4 (Stathmin-like protein B3) (RB3)	Homo sapiens (Human)
4406	AK1D1_HUMAN	P51857	AKR1D1 SRD5B1	3-oxo-5-beta-steroid 4-dehydrogenase (EC 1.3.1.3) (Aldo-keto reductase family 1 member D1) (Delta(4)-3-ketosteroid 5-beta-reductase) (Delta(4)-3-oxosteroid 5-beta-reductase)	Homo sapiens (Human)
4407	RL3_STRP1	Q9A1X4	rplC SPy_0049 M5005_Spy0044	50S ribosomal protein L3	Streptococcus pyogenes serotype M1
4408	KCNJ8_HUMAN	Q15842	KCNJ8	"ATP-sensitive inward rectifier potassium channel 8 (Inward rectifier K(+) channel Kir6.1) (Potassium channel, inwardly rectifying subfamily J member 8) (uKATP-1)"	Homo sapiens (Human)
4409	PBP7_ECOLI	P0AFI5	pbpG yohB b2134 JW5355	D-alanyl-D-alanine endopeptidase (DD-endopeptidase) (EC 3.4.21.-) (Penicillin-binding protein 7) (PBP-7)	Escherichia coli (strain K12)
4410	TNNC2_HUMAN	P02585	TNNC2	"Troponin C, skeletal muscle"	Homo sapiens (Human)
4411	TNNC1_HUMAN	P63316	TNNC1 TNNC	"Troponin C, slow skeletal and cardiac muscles (TN-C)"	Homo sapiens (Human)
4412	SPTB2_HUMAN	Q01082	SPTBN1 SPTB2	"Spectrin beta chain, non-erythrocytic 1 (Beta-II spectrin) (Fodrin beta chain) (Spectrin, non-erythroid beta chain 1)"	Homo sapiens (Human)
4413	ICAL_HUMAN	P20810	CAST	Calpastatin (Calpain inhibitor) (Sperm BS-17 component)	Homo sapiens (Human)
4414	COMP_HUMAN	P49747	COMP	Cartilage oligomeric matrix protein (COMP) (Thrombospondin-5) (TSP5)	Homo sapiens (Human)
4415	S10A8_HUMAN	P05109	S100A8 CAGA CFAG MRP8	Protein S100-A8 (Calgranulin-A) (Calprotectin L1L subunit) (Cystic fibrosis antigen) (CFAG) (Leukocyte L1 complex light chain) (Migration inhibitory factor-related protein 8) (MRP-8) (p8) (S100 calcium-binding protein A8) (Urinary stone protein band A)	Homo sapiens (Human)
4416	S10A9_HUMAN	P06702	S100A9 CAGB CFAG MRP14	Protein S100-A9 (Calgranulin-B) (Calprotectin L1H subunit) (Leukocyte L1 complex heavy chain) (Migration inhibitory factor-related protein 14) (MRP-14) (p14) (S100 calcium-binding protein A9)	Homo sapiens (Human)
4417	S10A2_HUMAN	P29034	S100A2 S100L	Protein S100-A2 (CAN19) (Protein S-100L) (S100 calcium-binding protein A2)	Homo sapiens (Human)
4418	CERU_HUMAN	P00450	CP	Ceruloplasmin (EC 1.16.3.1) (Ferroxidase)	Homo sapiens (Human)
4419	MGP_HUMAN	P08493	MGP MGLAP GIG36	Matrix Gla protein (MGP) (Cell growth-inhibiting gene 36 protein)	Homo sapiens (Human)
4420	PCD19_HUMAN	Q8TAB3	PCDH19 KIAA1313	Protocadherin-19	Homo sapiens (Human)
4421	PDCD6_HUMAN	O75340	PDCD6 ALG2	Programmed cell death protein 6 (Apoptosis-linked gene 2 protein homolog) (ALG-2)	Homo sapiens (Human)
4422	S4A4_HUMAN	Q9Y6R1	SLC4A4 NBC NBC1 NBCE1	Electrogenic sodium bicarbonate cotransporter 1 (Sodium bicarbonate cotransporter) (Na(+)/HCO3(-) cotransporter) (Solute carrier family 4 member 4) (kNBC1)	Homo sapiens (Human)
4423	S4A7_HUMAN	Q9Y6M7	SLC4A7 BT NBC2 NBC2B NBC3 NBCn1 SBC2 SLC4A6	Sodium bicarbonate cotransporter 3 (Electroneutral Na/HCO(3) cotransporter) (Sodium bicarbonate cotransporter 2) (Sodium bicarbonate cotransporter 2b) (Bicarbonate transporter) (Solute carrier family 4 member 7)	Homo sapiens (Human)
4424	S4A8_HUMAN	Q2Y0W8	SLC4A8 KIAA0739 NBC NBC3 NDCBE1	Electroneutral sodium bicarbonate exchanger 1 (Electroneutral Na(+)-driven Cl-HCO3 exchanger) (Solute carrier family 4 member 8) (k-NBC3)	Homo sapiens (Human)
4425	S4A5_HUMAN	Q9BY07	SLC4A5 NBC4	Electrogenic sodium bicarbonate cotransporter 4 (NBCe2) (Solute carrier family 4 member 5)	Homo sapiens (Human)
4426	S4A10_HUMAN	Q6U841	SLC4A10 NCBE	Sodium-driven chloride bicarbonate exchanger (Solute carrier family 4 member 10)	Homo sapiens (Human)
4427	MOT2_HUMAN	O60669	SLC16A7 MCT2	Monocarboxylate transporter 2 (MCT 2) (Solute carrier family 16 member 7)	Homo sapiens (Human)
4428	S52A2_HUMAN	Q9HAB3	SLC52A2 GPR172A PAR1 RFT3	"Solute carrier family 52, riboflavin transporter, member 2 (Porcine endogenous retrovirus A receptor 1) (PERV-A receptor 1) (Protein GPR172A) (Riboflavin transporter 3) (hRFT3)"	Homo sapiens (Human)
4429	ALDOA_HUMAN	P04075	ALDOA ALDA	Fructose-bisphosphate aldolase A (EC 4.1.2.13) (Lung cancer antigen NY-LU-1) (Muscle-type aldolase)	Homo sapiens (Human)
4430	EF1A1_HUMAN	P68104	EEF1A1 EEF1A EF1A LENG7	Elongation factor 1-alpha 1 (EF-1-alpha-1) (Elongation factor Tu) (EF-Tu) (Eukaryotic elongation factor 1 A-1) (eEF1A-1) (Leukocyte receptor cluster member 7)	Homo sapiens (Human)
4431	NDKA_HUMAN	P15531	NME1 NDPKA NM23	Nucleoside diphosphate kinase A (NDK A) (NDP kinase A) (EC 2.7.4.6) (Granzyme A-activated DNase) (GAAD) (Metastasis inhibition factor nm23) (NM23-H1) (Tumor metastatic process-associated protein)	Homo sapiens (Human)
4432	PDIA1_HUMAN	P07237	P4HB ERBA2L PDI PDIA1 PO4DB	Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55)	Homo sapiens (Human)
4433	PDIA3_HUMAN	P30101	PDIA3 ERP57 ERP60 GRP58	Protein disulfide-isomerase A3 (EC 5.3.4.1) (58 kDa glucose-regulated protein) (58 kDa microsomal protein) (p58) (Disulfide isomerase ER-60) (Endoplasmic reticulum resident protein 57) (ER protein 57) (ERp57) (Endoplasmic reticulum resident protein 60) (ER protein 60) (ERp60)	Homo sapiens (Human)
4434	PRDX1_HUMAN	Q06830	PRDX1 PAGA PAGB TDPX2	Peroxiredoxin-1 (EC 1.11.1.15) (Natural killer cell-enhancing factor A) (NKEF-A) (Proliferation-associated gene protein) (PAG) (Thioredoxin peroxidase 2) (Thioredoxin-dependent peroxide reductase 2)	Homo sapiens (Human)
4435	SERB_HUMAN	P78330	PSPH	Phosphoserine phosphatase (PSP) (PSPase) (EC 3.1.3.3) (L-3-phosphoserine phosphatase) (O-phosphoserine phosphohydrolase)	Homo sapiens (Human)
4436	EFTU_HUMAN	P49411	TUFM	"Elongation factor Tu, mitochondrial (EF-Tu) (P43)"	Homo sapiens (Human)
4437	CCS_HUMAN	O14618	CCS	Copper chaperone for superoxide dismutase (Superoxide dismutase copper chaperone)	Homo sapiens (Human)
4438	SEMG1_HUMAN	P04279	SEMG1 SEMG	Semenogelin-1 (Cancer/testis antigen 103) (Semenogelin I) (SGI) [Cleaved into: Alpha-inhibin-92; Alpha-inhibin-31; Seminal basic protein]	Homo sapiens (Human)
4439	SIVA_HUMAN	O15304	SIVA1 SIVA	Apoptosis regulatory protein Siva (CD27-binding protein) (CD27BP)	Homo sapiens (Human)
4440	INS_HUMAN	P01308	INS	Insulin [Cleaved into: Insulin B chain; Insulin A chain]	Homo sapiens (Human)
4441	UTRO_HUMAN	P46939	UTRN DMDL DRP1	Utrophin (Dystrophin-related protein 1) (DRP-1)	Homo sapiens (Human)
4442	ACY2_HUMAN	P45381	ASPA ACY2 ASP	Aspartoacylase (EC 3.5.1.15) (Aminoacylase-2) (ACY-2)	Homo sapiens (Human)
4443	P73_HUMAN	O15350	TP73 P73	Tumor protein p73 (p53-like transcription factor) (p53-related protein)	Homo sapiens (Human)
4444	MT3_HUMAN	P25713	MT3	Metallothionein-3 (MT-3) (GIFB) (GIF) (Growth inhibitory factor) (Metallothionein-III) (MT-III)	Homo sapiens (Human)
4445	DAND5_HUMAN	Q8N907	DAND5 CER2 CKTSF1B3 GREM3 SP1	"DAN domain family member 5 (Cerberus-like protein 2) (Cerl-2) (Cysteine knot superfamily 1, BMP antagonist 3) (Gremlin-3)"	Homo sapiens (Human)
4446	A1BG_HUMAN	P04217	A1BG	Alpha-1B-glycoprotein (Alpha-1-B glycoprotein)	Homo sapiens (Human)
4447	A2MG_HUMAN	P01023	A2M CPAMD5 FWP007	Alpha-2-macroglobulin (Alpha-2-M) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 5)	Homo sapiens (Human)
4448	ANGT_HUMAN	P01019	AGT SERPINA8	Angiotensinogen (Serpin A8) [Cleaved into: Angiotensin-1 (Angiotensin 1-10) (Angiotensin I) (Ang I); Angiotensin-2 (Angiotensin 1-8) (Angiotensin II) (Ang II); Angiotensin-3 (Angiotensin 2-8) (Angiotensin III) (Ang III) (Des-Asp[1]-angiotensin II); Angiotensin-4 (Angiotensin 3-8) (Angiotensin IV) (Ang IV); Angiotensin 1-9; Angiotensin 1-7; Angiotensin 1-5; Angiotensin 1-4]	Homo sapiens (Human)
4449	FETUA_HUMAN	P02765	AHSG FETUA PRO2743	Alpha-2-HS-glycoprotein (Alpha-2-Z-globulin) (Ba-alpha-2-glycoprotein) (Fetuin-A) [Cleaved into: Alpha-2-HS-glycoprotein chain A; Alpha-2-HS-glycoprotein chain B]	Homo sapiens (Human)
4450	SAMP_HUMAN	P02743	APCS PTX2	Serum amyloid P-component (SAP) (9.5S alpha-1-glycoprotein) [Cleaved into: Serum amyloid P-component(1-203)]	Homo sapiens (Human)
4451	APOA1_HUMAN	P02647	APOA1	Apolipoprotein A-I (Apo-AI) (ApoA-I) (Apolipoprotein A1) [Cleaved into: Proapolipoprotein A-I (ProapoA-I); Truncated apolipoprotein A-I (Apolipoprotein A-I(1-242))]	Homo sapiens (Human)
4452	APOA2_HUMAN	P02652	APOA2	Apolipoprotein A-II (Apo-AII) (ApoA-II) (Apolipoprotein A2) [Cleaved into: Proapolipoprotein A-II (ProapoA-II); Truncated apolipoprotein A-II (Apolipoprotein A-II(1-76))]	Homo sapiens (Human)
4453	APOA4_HUMAN	P06727	APOA4	Apolipoprotein A-IV (Apo-AIV) (ApoA-IV) (Apolipoprotein A4)	Homo sapiens (Human)
4454	APOBR_HUMAN	Q0VD83	APOBR APOB48R	Apolipoprotein B receptor (Apolipoprotein B-100 receptor) (Apolipoprotein B-48 receptor) (Apolipoprotein B48 receptor) (apoB-48R)	Homo sapiens (Human)
4455	APOE_HUMAN	P02649	APOE	Apolipoprotein E (Apo-E)	Homo sapiens (Human)
4456	APOL1_HUMAN	O14791	APOL1 APOL	Apolipoprotein L1 (Apolipoprotein L) (Apo-L) (ApoL) (Apolipoprotein L-I) (ApoL-I)	Homo sapiens (Human)
4457	C1QB_HUMAN	P02746	C1QB	Complement C1q subcomponent subunit B	Homo sapiens (Human)
4458	C1QC_HUMAN	P02747	C1QC C1QG	Complement C1q subcomponent subunit C	Homo sapiens (Human)
4459	CO4B_HUMAN	P0C0L5	C4B CO4 CPAMD3; C4B_2	Complement C4-B (Basic complement C4) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 3) [Cleaved into: Complement C4 beta chain; Complement C4-B alpha chain; C4a anaphylatoxin; C4b-B; C4d-B; Complement C4 gamma chain]	Homo sapiens (Human)
4460	C4BPA_HUMAN	P04003	C4BPA C4BP	C4b-binding protein alpha chain (C4bp) (Proline-rich protein) (PRP)	Homo sapiens (Human)
4461	C4BPB_HUMAN	P20851	C4BPB	C4b-binding protein beta chain	Homo sapiens (Human)
4462	CO5_HUMAN	P01031	C5 CPAMD4	Complement C5 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 4) [Cleaved into: Complement C5 beta chain; Complement C5 alpha chain; C5a anaphylatoxin; Complement C5 alpha' chain]	Homo sapiens (Human)
4463	BRCC3_HUMAN	P46736	BRCC3 BRCC36 C6.1A CXorf53	Lys-63-specific deubiquitinase BRCC36 (EC 3.4.19.-) (BRCA1-A complex subunit BRCC36) (BRCA1/BRCA2-containing complex subunit 3) (BRCA1/BRCA2-containing complex subunit 36) (BRISC complex subunit BRCC36)	Homo sapiens (Human)
4464	CO8A_HUMAN	P07357	C8A	Complement component C8 alpha chain (Complement component 8 subunit alpha)	Homo sapiens (Human)
4465	CO8B_HUMAN	P07358	C8B	Complement component C8 beta chain (Complement component 8 subunit beta)	Homo sapiens (Human)
4466	CO8G_HUMAN	P07360	C8G	Complement component C8 gamma chain	Homo sapiens (Human)
4467	CFAI_HUMAN	P05156	CFI IF	Complement factor I (EC 3.4.21.45) (C3B/C4B inactivator) [Cleaved into: Complement factor I heavy chain; Complement factor I light chain]	Homo sapiens (Human)
4468	CLUS_HUMAN	P10909	CLU APOJ CLI KUB1 AAG4	"Clusterin (Aging-associated gene 4 protein) (Apolipoprotein J) (Apo-J) (Complement cytolysis inhibitor) (CLI) (Complement-associated protein SP-40,40) (Ku70-binding protein 1) (NA1/NA2) (Testosterone-repressed prostate message 2) (TRPM-2) [Cleaved into: Clusterin beta chain (ApoJalpha) (Complement cytolysis inhibitor a chain); Clusterin alpha chain (ApoJbeta) (Complement cytolysis inhibitor b chain)]"	Homo sapiens (Human)
4469	CPN2_HUMAN	P22792	CPN2 ACBP	Carboxypeptidase N subunit 2 (Carboxypeptidase N 83 kDa chain) (Carboxypeptidase N large subunit) (Carboxypeptidase N polypeptide 2) (Carboxypeptidase N regulatory subunit)	Homo sapiens (Human)
4470	DCD_HUMAN	P81605	DCD AIDD DSEP	Dermcidin (EC 3.4.-.-) (Preproteolysin) [Cleaved into: Survival-promoting peptide; DCD-1]	Homo sapiens (Human)
4471	DESP_HUMAN	P15924	DSP	Desmoplakin (DP) (250/210 kDa paraneoplastic pemphigus antigen)	Homo sapiens (Human)
4472	F13B_HUMAN	P05160	F13B	Coagulation factor XIII B chain (Fibrin-stabilizing factor B subunit) (Protein-glutamine gamma-glutamyltransferase B chain) (Transglutaminase B chain)	Homo sapiens (Human)
4473	FCN3_HUMAN	O75636	FCN3 FCNH HAKA1	Ficolin-3 (Collagen/fibrinogen domain-containing lectin 3 p35) (Collagen/fibrinogen domain-containing protein 3) (Hakata antigen)	Homo sapiens (Human)
4474	FIBA_HUMAN	P02671	FGA	Fibrinogen alpha chain [Cleaved into: Fibrinopeptide A; Fibrinogen alpha chain]	Homo sapiens (Human)
4475	FINC_HUMAN	P02751	FN1 FN	Fibronectin (FN) (Cold-insoluble globulin) (CIG) [Cleaved into: Anastellin; Ugl-Y1; Ugl-Y2; Ugl-Y3]	Homo sapiens (Human)
4476	GELS_HUMAN	P06396	GSN	Gelsolin (AGEL) (Actin-depolymerizing factor) (ADF) (Brevin)	Homo sapiens (Human)
4477	HBA_HUMAN	P69905	HBA1; HBA2	Hemoglobin subunit alpha (Alpha-globin) (Hemoglobin alpha chain)	Homo sapiens (Human)
